NEWJeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,Unit,UnitValue,ReplacementCost,Notes,
SOLD-2,CO-1420-3450,Glennon Heights ES,03_addition,New 3-story building,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,03_addition,New auditorium,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,03_addition,New gym and locker rooms,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,03_addition,New multipurpose room,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,03_addition,New cafeteria and kitchen,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Add shade structure(s),,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Expand parking,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,"Front of school branding, landscape upgrades",,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Furniture upgrades,,,,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Improve drop-off / pick-up zone,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,New outdoor classroom,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Playground replacement (ages 2-5),,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Playground replacement (ages 5-12),,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Resurface asphalt,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Resurface concrete,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Modernize admin,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Modernize classrooms,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Modernize gym / assembly space,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Modernize kitchen,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Modernize cafeteria,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Modernize multipurpose room,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Heavily modernize restrooms,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Lightly modernize corridors,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Lightly modernize entry lobby,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,modernization,Lightly modernize library/media center,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,38850,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,286223.86,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,160161.91,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,15750.28,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,3594.28,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,2686.95,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,270286.48,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,407421.24,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,354483.52,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,139544.02,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,2775,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,9756.41,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,49950,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,55500,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,19898.17,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,131942.76,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,123297.72,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,88513.14,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,32693.62,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,64124.36,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,111000,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
SOLD-2,CO-1420-3450,Glennon Heights ES,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,00_general,ADA compliance,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,01_new construction,Demolition,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,01_new construction,New Construction ES,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,01_new construction,New Construction HS,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,01_new construction,New Construction K-8,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,01_new construction,New Construction MS,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,02_gut & renovation,Gut & Major Renovation ES,,,EA,,13707470,,
SOLD-3,CO-1420-4478,Sheridan Green ES,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,03_addition,New 2-story building,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,03_addition,New 3-story building,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,03_addition,New auditorium,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,03_addition,New gym and locker rooms,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,03_addition,New multipurpose room,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,03_addition,New cafeteria and kitchen,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Add shade structure(s),,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Expand parking,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,"Front of school branding, landscape upgrades",,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Furniture upgrades,,,,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Improve drop-off / pick-up zone,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,New outdoor classroom,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Playground replacement (ages 2-5),,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Playground replacement (ages 5-12),,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Resurface asphalt,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Resurface concrete,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Modernize admin,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Modernize classrooms,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Modernize gym / assembly space,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Modernize kitchen,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Modernize cafeteria,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Modernize multipurpose room,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Heavily modernize restrooms,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Lightly modernize corridors,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Lightly modernize entry lobby,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,modernization,Lightly modernize library/media center,,,EA,,,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
SOLD-3,CO-1420-4478,Sheridan Green ES,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
SOLD-4,CO-1420-8834,Thomson ES,00_general,ADA compliance,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,01_new construction,Demolition,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,01_new construction,New Construction ES,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,01_new construction,New Construction HS,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,01_new construction,New Construction K-8,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,01_new construction,New Construction MS,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,02_gut & renovation,Gut & Major Renovation ES,,,EA,,14405440,,
SOLD-4,CO-1420-8834,Thomson ES,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,03_addition,New 2-story building,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,03_addition,New 3-story building,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,03_addition,New auditorium,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,03_addition,New gym and locker rooms,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,03_addition,New multipurpose room,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,03_addition,New cafeteria and kitchen,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,04_campus upgrade,Add shade structure(s),,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,04_campus upgrade,Expand parking,,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,04_campus upgrade,"Front of school branding, landscape upgrades",,,EA,,,,
SOLD-4,CO-1420-8834,Thomson ES,04_campus upgrade,Furniture upgrades,,,,,,,
SOLD-4,CO-1420-8834,Thomson ES,04_campus upgrade,Improve drop-off / pick-up zone,,,EA,,,,
